Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
17,0.4333432812035084,85.165,0.4661890519039033,84.62,66.7,93.4,87.35,93.3511335849762,8.733690738677979,0.001,./models/resnet_02-0.6_check.pth
18,0.41393592288792136,85.775,0.4666974768161583,84.99,67.9,93.7,86.8,93.1119692325592,8.412875890731812,0.001,./models/resnet_02-0.6_check.pth
19,0.40529682199954986,86.04,0.47020560232535624,85.17,71.4,96.0,86.15,92.97619485855103,8.603021621704102,0.001,./models/resnet_02-0.6_check.pth
20,0.37902295940220354,86.9,0.4650663990354814,85.24,62.2,92.6,88.15,92.49782681465149,8.240709066390991,0.001,./models/resnet_02-0.6_check.pth
21,0.3614815919011831,87.5425,0.4619686877311835,85.68,67.5,94.4,86.65,92.46902465820312,8.645984888076782,0.001,./models/resnet_02-0.6_check.pth
22,0.35917209961116314,87.55,0.46708084039498693,85.19,70.8,95.1,87.45,94.18176054954529,8.605416536331177,0.001,./models/resnet_02-0.6_check.pth
23,0.34301600299477575,88.3075,0.48613453429555314,85.06,65.7,94.5,87.85,93.42832970619202,8.542929887771606,0.001,./models/resnet_02-0.6_check.pth
24,0.3287255594998598,88.685,0.49422713448724953,85.03,74.5,96.0,86.45,93.3207631111145,8.799290180206299,0.001,./models/resnet_02-0.6_check.pth
25,0.31598723717331884,89.0825,0.47130584041662393,85.55,68.4,95.9,86.6,93.30817747116089,8.591926574707031,0.001,./models/resnet_02-0.6_check.pth
26,0.3097435756802559,89.2975,0.4862694707074271,85.53,64.4,96.1,87.19999999999999,93.81437659263611,8.438868045806885,0.001,./models/resnet_02-0.6_check.pth
27,0.29462780338525774,89.81,0.4753281057101136,86.44,76.4,95.1,87.80000000000001,93.2345335483551,8.691002607345581,0.001,./models/resnet_02-0.6_check.pth
28,0.229006289409101,92.0675,0.4679326925801631,86.75,74.5,95.9,87.35,92.75805187225342,9.02012300491333,0.0005,./models/resnet_02-0.6_check.pth
29,0.21186335147842764,92.55,0.4738227546969339,86.94,76.2,95.3,88.25,93.19817352294922,8.521148681640625,0.0005,./models/resnet_02-0.6_check.pth
30,0.19689780003502966,93.125,0.47311512869113265,87.0,76.2,95.1,88.75,93.3733458518982,8.43546175956726,0.0005,./models/resnet_02-0.6_check.pth
31,0.18772613265104593,93.525,0.47356343496674164,87.15,77.4,95.3,88.85,93.505530834198,8.895724058151245,0.0005,./models/resnet_02-0.6_check.pth
32,0.18873532009646296,93.5,0.49087475280920134,86.79,72.0,94.7,87.8,92.09963750839233,8.828321695327759,0.0005,./models/resnet_02-0.6_check.pth
33,0.17507455767542124,94.07,0.5254864925548387,86.56,76.5,93.8,87.3,92.0513334274292,8.677719116210938,0.0005,./models/resnet_02-0.6_check.pth
34,0.14730497444942595,94.905,0.48538695616475025,87.56,74.8,94.7,89.44999999999999,92.0608263015747,8.943116426467896,0.00025,./models/resnet_02-0.6_check.pth
35,0.1368579528260976,95.4275,0.49571267291070364,87.53,74.1,95.1,89.2,92.59701895713806,8.890386819839478,0.00025,./models/resnet_02-0.6_check.pth
36,0.13490589895248414,95.4975,0.5249206391542542,87.34,72.8,94.7,89.0,93.75723123550415,8.526203155517578,0.00025,./models/resnet_02-0.6_check.pth
37,0.1290354563832283,95.59,0.5166995960909623,87.21,71.7,95.5,88.9,93.51884913444519,8.431951761245728,0.00025,./models/resnet_02-0.6_check.pth
38,0.12406135798171163,95.77,0.5179815972908236,87.78,74.6,94.9,89.65,93.17339849472046,8.627447605133057,0.00025,./models/resnet_02-0.6_check.pth
39,0.12191911513730884,95.925,0.5267949560307525,87.74,74.6,95.2,89.8,93.33953404426575,8.454658269882202,0.00025,./models/resnet_02-0.6_check.pth
40,0.10860704450309276,96.21,0.5326063238644448,87.74,75.7,94.8,89.3,93.85032224655151,8.516116857528687,0.000125,./models/resnet_02-0.6_check.pth
41,0.10672033242154866,96.4275,0.5271900850405824,87.75,74.8,95.5,89.0,93.2972960472107,8.776703119277954,0.000125,./models/resnet_02-0.6_check.pth
42,0.10349471004270017,96.3775,0.5200475894307136,87.83,74.7,94.9,89.3,93.2004029750824,8.85751461982727,0.000125,./models/resnet_02-0.6_check.pth
43,0.10197871840391308,96.5925,0.5305375259208006,87.81,73.2,95.3,89.35,94.40363454818726,8.602048397064209,0.000125,./models/resnet_02-0.6_check.pth
44,0.09347402956215664,96.9025,0.5372896617526584,87.66,72.9,94.6,88.65,93.51329135894775,8.341248989105225,0.000125,./models/resnet_02-0.6_check.pth
45,0.09321170378811658,96.8175,0.5483886145152044,87.74,76.5,94.5,89.0,93.41284251213074,8.646605730056763,0.000125,./models/resnet_02-0.6_check.pth
46,0.08272150563718751,97.2675,0.5410425362738628,87.96,74.6,95.0,89.85,93.31645154953003,8.739453554153442,6.25e-05,./models/resnet_02-0.6_check.pth
47,0.09043311364431865,96.9875,0.5400566146586752,87.87,74.4,94.9,89.15,94.07131361961365,8.521120309829712,6.25e-05,./models/resnet_02-0.6_check.pth
48,0.08629269102858379,97.075,0.5401009094416985,87.83,75.1,94.8,89.05000000000001,94.0024425983429,8.426220893859863,6.25e-05,./models/resnet_02-0.6_check.pth
49,0.08068131047794595,97.18,0.5420996765540552,87.95,75.4,94.2,89.5,93.03109979629517,8.70208191871643,6.25e-05,./models/resnet_02-0.6_check.pth
50,0.08413145084846765,97.1175,0.5455706956867109,87.77,71.2,94.0,89.5,93.84565329551697,8.587585210800171,6.25e-05,./models/resnet_02-0.6_check.pth
