Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
26,1.305961210680008,52.6375,1.254898059863252,54.99,25.6,77.4,55.75,103.8296160697937,10.500624895095825,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
27,1.2556263048648835,54.965,1.1292788243760317,60.05,32.1,92.6,65.0,103.82395815849304,10.467424154281616,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
28,1.2160793006420136,56.2875,1.110423153438888,61.17,25.2,92.4,65.69999999999999,103.61622714996338,10.623613357543945,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
29,1.1725010101795197,57.8975,1.051104698413477,62.18,4.5,80.8,69.05000000000001,103.31942558288574,10.623893737792969,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
30,1.1468354043960571,58.755,0.9938026971329516,64.72,29.6,79.2,70.65,103.68797564506531,10.628854513168335,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
31,1.1207703886508942,59.98,1.0260960970062036,63.38,42.5,84.0,62.7,102.757652759552,10.311743974685669,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
32,1.0949926344394685,60.86,1.0467581659460221,62.5,14.2,87.2,66.75,104.9587664604187,10.32323670387268,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
33,1.0711655799150468,61.825,0.9916173382498585,65.79,42.9,89.2,61.95,103.79615569114685,9.714485883712769,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
34,1.044364816093445,63.015,0.956212911076439,65.81,10.6,84.4,72.65,103.68622493743896,9.976734161376953,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
35,1.0247138305187224,63.475,0.8678827177697477,69.42,34.4,88.7,69.35,103.78603911399841,9.738725423812866,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
36,1.0069034546136857,64.3525,0.8509456497697404,70.45,49.0,90.4,71.15,104.51969599723816,10.035878419876099,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
37,0.9771102357149124,65.4725,0.8874432991404598,69.23,12.1,94.4,78.1,104.04009199142456,9.952876091003418,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
38,0.9643744815826416,65.9925,0.8791662872599336,69.12,38.7,85.2,72.6,103.07668137550354,10.21694278717041,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
39,0.9415108262062073,66.7825,0.8155225753165282,70.68,18.1,87.4,75.0,103.34539198875427,10.010780096054077,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
40,0.9171248779773712,67.6625,0.7641874772791093,73.3,49.6,90.6,73.1,103.68294477462769,10.182596921920776,./models_mobilenet/mobilenet_01-lr_0.005_best.pth
