Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
20,0.6880504511713982,75.7975,0.5983574902609038,79.36,63.7,93.0,80.0,101.75892949104309,9.651705265045166,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
21,0.6630024673700332,76.59,0.5800939849771249,79.83,52.7,94.0,82.55,100.93089056015015,9.801314115524292,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
22,0.6549401642560959,77.275,0.5902486607884637,79.51,64.6,91.3,80.6,99.83018708229065,9.677120685577393,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
23,0.6239948634028435,78.12,0.5798127257083647,80.02,57.0,94.2,81.35,100.76482105255127,10.219114065170288,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
24,0.6286033972740174,78.0475,0.5661876015484143,80.7,66.4,94.1,81.25,99.92409181594849,9.646657943725586,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
25,0.6019388679623604,78.9125,0.5568362604469632,80.95,63.2,92.2,83.4,98.77566027641296,9.640543937683105,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
26,0.5984153165817261,79.2375,0.5473415004535795,80.93,62.6,92.8,84.65,102.0415244102478,9.435171365737915,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
27,0.5698656702160835,79.9925,0.5411002712484937,81.17,60.6,92.7,82.4,100.88898038864136,9.521835327148438,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
28,0.5616344796180726,80.25,0.5664760641152629,80.48,58.6,94.2,80.0,100.439612865448,9.736295223236084,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
29,0.5521808740496635,80.7,0.5441245671433096,81.25,63.2,93.3,81.19999999999999,100.8215720653534,9.786805629730225,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
30,0.5430519058585167,81.135,0.5216402598618033,82.3,62.5,93.3,83.3,101.0548210144043,9.484798192977905,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
31,0.529087697815895,81.4375,0.5087130688452206,82.41,66.5,95.9,81.8,101.05286860466003,9.499797344207764,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
32,0.5140818558216095,81.7075,0.5278107042546375,81.94,59.2,93.0,83.55,101.8553831577301,9.628316640853882,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
33,0.5102386545479297,82.015,0.5253279857521954,82.28,61.7,95.0,86.35,101.79496335983276,10.2078378200531,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
34,0.48983662332296374,82.995,0.4940960260863883,83.09,65.6,92.5,83.8,102.59047484397888,10.093517541885376,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
35,0.4760912008702755,83.325,0.5227725705780542,82.38,65.5,93.3,83.95,102.04804730415344,9.910402774810791,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
36,0.4766679736614227,83.1375,0.5094671572763889,83.06,65.0,94.5,82.9,101.41756868362427,9.813026666641235,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
37,0.45941769003868105,83.8725,0.5003932974697016,83.19,67.0,92.1,86.6,98.76863980293274,9.893338680267334,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
38,0.46027109815478323,83.9275,0.49988674284955753,83.09,59.5,94.8,84.25,96.18668127059937,9.48533296585083,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
39,0.4383813164532185,84.7825,0.48965278172347776,83.68,70.6,93.7,87.25,98.38340353965759,9.547025680541992,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
40,0.4332464773118496,84.75,0.5460914644969109,82.37,69.9,95.4,83.9,99.04673194885254,9.63135552406311,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
41,0.4296450105309486,84.97,0.49800152653536667,83.52,68.3,94.0,83.69999999999999,100.92263317108154,9.80543327331543,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
42,0.422682413905859,85.21,0.5168908777804421,82.88,59.6,96.2,83.85,99.28516840934753,10.120436429977417,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
43,0.40865954530239107,85.4875,0.4976559998735357,84.02,64.3,93.1,87.45,98.56512117385864,9.592294692993164,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
44,0.4028514177620411,85.7775,0.48851673885549124,83.93,70.7,92.9,84.85,98.49172115325928,9.20893383026123,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
45,0.3954253658920526,86.115,0.5120787374800244,83.02,72.7,94.5,83.1,98.41726398468018,9.253373861312866,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
46,0.38295185485482214,86.3575,0.492611322156228,84.05,70.7,93.3,84.75,97.55786395072937,9.438859939575195,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
47,0.3859355698406696,86.5075,0.5101551419948213,83.85,63.4,94.4,85.4,96.22793889045715,10.117171049118042,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
48,0.37668859110474584,86.715,0.5031312356551234,83.77,70.0,93.1,84.9,98.85018110275269,9.584711074829102,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
49,0.3745137845516205,86.7725,0.4957030585136848,84.16,63.8,93.9,87.9,98.2239739894867,9.70755934715271,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
50,0.35298940010666846,87.61,0.5233839616572229,83.35,65.2,94.0,85.45,99.06090712547302,9.270937442779541,0.0005,./models_mobilenet/mobilenet_01-do-0.1_best.pth
