Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
21,0.6509498615860939,77.3,0.5596416427756841,80.87,63.4,92.4,85.05000000000001,109.27905249595642,11.163214683532715,0.0005,./models_mobilenet/mobilenet_01-do-0.4_best.pth
22,0.6344531180381775,77.695,0.6000318235625475,79.29,64.9,90.0,79.1,108.54207944869995,10.90119981765747,0.0005,./models_mobilenet/mobilenet_01-do-0.4_best.pth
23,0.6154548355817795,78.6175,0.5712614211911401,80.49,58.2,92.2,82.1,107.13642978668213,11.066058874130249,0.0005,./models_mobilenet/mobilenet_01-do-0.4_best.pth
24,0.6153610908985138,78.535,0.5943337213545562,78.78,66.3,94.7,79.75,107.33976125717163,10.86906123161316,0.0005,./models_mobilenet/mobilenet_01-do-0.4_best.pth
25,0.5971459175109863,78.9725,0.601443166561877,79.5,64.2,92.7,81.4,108.11140251159668,10.822901487350464,0.0005,./models_mobilenet/mobilenet_01-do-0.4_best.pth
26,0.5823824834108353,79.315,0.6138132146407906,79.06,60.7,90.5,82.3,108.39011931419373,10.633509635925293,0.0005,./models_mobilenet/mobilenet_01-do-0.4_best.pth
27,0.5649801346063614,80.2675,0.578637172476933,80.46,59.4,91.9,82.45,108.23941731452942,10.93525242805481,0.0005,./models_mobilenet/mobilenet_01-do-0.4_best.pth
28,0.49964195374250414,82.4475,0.5172653426312077,82.8,63.6,95.0,85.15,107.32514476776123,10.839760780334473,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
29,0.4744975419998169,83.35,0.5136168789142332,82.66,62.1,93.6,85.0,108.7404317855835,11.15294361114502,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
30,0.45721444101929665,83.9825,0.5130994270880002,82.54,68.7,92.1,83.45,107.74555158615112,10.92864465713501,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
31,0.4555810032904148,83.895,0.5032883745591386,83.32,70.8,94.2,85.7,107.52580904960632,10.777709484100342,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
32,0.4358895537137985,84.5425,0.5025425757528447,83.34,67.2,93.0,84.95,110.55547332763672,11.067546367645264,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
33,0.43158893077373506,84.965,0.5155891934528757,82.76,67.9,94.5,85.69999999999999,106.8408522605896,10.946787595748901,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
34,0.41581232497692105,85.2825,0.5014617555557539,83.45,69.3,92.2,84.6,108.16472029685974,10.900275468826294,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
35,0.41123920338749886,85.5325,0.5270359528796992,82.88,68.4,92.9,84.35,106.98327565193176,11.052382469177246,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
36,0.402478131622076,85.81,0.520175363203457,83.49,64.1,94.0,84.6,108.52756905555725,10.947608947753906,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
37,0.3930672740280628,86.225,0.5148135244358367,83.49,65.7,94.0,86.7,107.47495007514954,11.292916297912598,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
38,0.39526330611109733,85.9875,0.5128432220895403,83.74,68.6,93.6,84.9,108.49335813522339,10.756038188934326,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
39,0.3787395806133747,86.5925,0.5220052890937787,83.39,66.9,93.2,85.80000000000001,108.52260422706604,10.94817304611206,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
40,0.37245943246483804,86.77,0.5096960728080533,83.33,68.6,91.9,85.4,107.80699729919434,11.008626937866211,0.00025,./models_mobilenet/mobilenet_01-do-0.4_best.pth
41,0.34253809853494166,88.01,0.5035297027327859,83.96,67.8,93.3,84.1,107.18203854560852,11.138965606689453,0.000125,./models_mobilenet/mobilenet_01-do-0.4_best.pth
42,0.3241952037423849,88.545,0.5196221872298314,83.83,64.7,92.1,85.5,106.51986265182495,11.064057111740112,0.000125,./models_mobilenet/mobilenet_01-do-0.4_best.pth
43,0.3168887844085693,88.7775,0.5163190828207821,84.01,70.1,92.1,85.65,108.06650161743164,11.175575494766235,0.000125,./models_mobilenet/mobilenet_01-do-0.4_best.pth
44,0.3093296285569668,89.085,0.528296892801984,84.13,67.8,93.2,85.6,107.29072618484497,10.924115419387817,0.000125,./models_mobilenet/mobilenet_01-do-0.4_best.pth
45,0.30532723280340435,89.12,0.526925257541025,83.9,69.6,94.5,85.15,106.94545650482178,10.956715106964111,0.000125,./models_mobilenet/mobilenet_01-do-0.4_best.pth
46,0.2985269234597683,89.4925,0.5300089301557813,83.95,68.0,93.2,85.4,104.35592770576477,9.612152099609375,0.000125,./models_mobilenet/mobilenet_01-do-0.4_best.pth
47,0.2834202804148197,90.005,0.5254402420537088,84.09,70.1,92.8,85.45,101.91711497306824,9.561942338943481,6.25e-05,./models_mobilenet/mobilenet_01-do-0.4_best.pth
48,0.27418790148794653,90.2175,0.5293160447268375,83.99,69.4,93.5,85.0,101.06677031517029,9.844300746917725,6.25e-05,./models_mobilenet/mobilenet_01-do-0.4_best.pth
49,0.27062629840224983,90.4025,0.5331370100381222,84.11,69.8,92.8,86.5,101.13840389251709,9.20088791847229,6.25e-05,./models_mobilenet/mobilenet_01-do-0.4_best.pth
50,0.2644583549723029,90.575,0.5374567256340335,84.3,66.1,93.5,85.15,102.90348958969116,9.472167730331421,6.25e-05,./models_mobilenet/mobilenet_01-do-0.4_best.pth
