Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
26,0.5023585477828979,82.52,0.4930816077636168,83.25,64.7,93.5,83.8,83.11343765258789,6.672591209411621,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
27,0.496963213133812,82.63,0.471245300947144,84.15,71.4,92.6,85.7,84.5098934173584,6.699669599533081,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
28,0.48883710346221926,83.055,0.45278957803933,84.3,72.9,94.0,85.25,83.81760954856873,6.674009084701538,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
29,0.47472042110562324,83.435,0.45270737387930243,83.97,67.7,94.0,85.45,83.89855647087097,6.82103419303894,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
30,0.47079441599845884,83.4375,0.4499423003401429,85.05,70.4,92.8,87.30000000000001,84.1211290359497,6.663914442062378,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
31,0.4424099943637848,84.5525,0.45140444041012573,84.89,69.5,93.6,86.25,84.38459992408752,6.62697958946228,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
32,0.43816363642811773,84.655,0.4431240510064573,85.37,71.7,94.9,87.80000000000001,83.81442761421204,6.605783462524414,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
33,0.4250899550795555,85.225,0.4361489002292339,85.28,66.4,92.5,87.55000000000001,83.04373908042908,6.677039861679077,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
34,0.4128121468245983,85.775,0.439201243513356,85.14,71.9,94.3,86.6,83.02970623970032,6.563979387283325,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
35,0.40806306050419805,85.69,0.44274166963113765,84.74,64.7,93.7,86.80000000000001,82.85854125022888,6.611168384552002,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
36,0.4031844913959503,86.0,0.5248146025291361,83.69,67.2,94.4,84.95,82.81585669517517,6.697418451309204,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
37,0.3858029865026474,86.54,0.441943252399659,85.27,72.4,93.4,87.55000000000001,83.34923720359802,6.573732614517212,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
38,0.3960089916318655,86.0925,0.43057995054501885,85.39,71.6,93.9,86.9,83.63238501548767,6.530375003814697,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
39,0.3767683817565441,87.015,0.4445967536014966,85.4,70.8,94.1,86.80000000000001,82.88780522346497,6.50169038772583,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
40,0.3684595164835453,87.2225,0.43438822188721105,85.42,67.9,95.0,86.7,83.21397423744202,6.711355209350586,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
41,0.36389507444500924,87.215,0.42950958544953755,85.93,72.9,94.6,88.1,83.38038563728333,6.705277681350708,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
42,0.3439247669100761,88.0675,0.41970684359998656,86.24,70.3,94.1,86.6,84.14945101737976,6.690287351608276,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
43,0.33961905854344365,88.1,0.4185300463269027,86.01,74.5,93.9,88.75,84.3183045387268,6.81196928024292,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
44,0.3387551649093628,88.2625,0.42718012349608653,85.84,70.6,95.1,86.65,84.46569800376892,6.604130744934082,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
45,0.3300921607762575,88.615,0.4284276236086703,86.23,72.7,93.6,87.15,84.269278049469,6.867258548736572,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
46,0.3275405182301998,88.4025,0.4209178026360921,86.25,69.5,92.9,88.9,84.5303647518158,7.141283750534058,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
47,0.3203905289530754,88.875,0.44430616791672506,85.79,72.5,92.2,87.35,83.71562457084656,6.784019470214844,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
48,0.31300900198817255,89.1025,0.4236330855637789,86.56,70.0,94.3,89.5,84.37302589416504,7.190569639205933,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
49,0.305068052315712,89.365,0.4408720272910088,86.23,72.6,95.2,87.65,84.07734155654907,6.813983201980591,0.0005,./models_efficientnet/efficientnet_02-0.4_best.pth
50,0.2517296651810408,91.3225,0.4265967940155881,86.88,70.6,95.1,87.75,84.4119234085083,6.607009410858154,0.00025,./models_efficientnet/efficientnet_02-0.4_best.pth
