Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
18,0.5851596267700195,79.7775,0.5192942367479824,81.94,64.6,95.5,83.7,84.32191848754883,6.643569231033325,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
19,0.5579706348061562,80.6775,0.4911064171015074,82.68,57.4,92.5,85.2,84.38222527503967,6.736239910125732,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
20,0.5415965713143349,81.1775,0.4846460264140425,83.56,70.5,93.3,87.0,84.1046884059906,6.600138187408447,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
21,0.5267843576788902,81.6,0.486985082369143,83.22,71.1,93.3,84.4,84.3200535774231,6.624179363250732,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
22,0.5153191382288933,82.1225,0.4874211740427124,83.54,70.5,94.5,84.25,84.24919867515564,6.6822121143341064,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
23,0.49432053841352463,82.7425,0.4726768443093132,83.9,67.2,93.1,86.6,83.74421906471252,6.636887073516846,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
24,0.4813099963605404,83.12,0.45439572709675036,84.54,72.5,93.3,85.0,83.60111021995544,6.505489349365234,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
25,0.4783934028863907,83.3375,0.4523876923175094,84.15,67.6,93.8,86.2,84.14367341995239,6.803050756454468,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
26,0.466249673563242,83.63,0.45113099788943417,84.5,67.4,95.1,84.25,83.42785501480103,6.756954193115234,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
27,0.450556893247366,84.245,0.4487369875914563,84.72,69.6,92.7,85.5,83.72481083869934,6.656735420227051,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
28,0.44186563559770586,84.575,0.45389154390060005,84.69,70.1,94.0,86.0,83.88614392280579,6.817065954208374,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
29,0.4317343658566475,84.9875,0.4377601638372345,85.36,73.4,95.0,85.69999999999999,84.03819584846497,6.786628007888794,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
30,0.42511367453932764,85.33,0.44605347672745155,85.23,74.5,93.7,86.19999999999999,83.48029947280884,6.934161901473999,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
31,0.40560725140571596,85.86,0.43528927276476315,85.8,73.6,94.7,86.9,83.63228797912598,6.670355319976807,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
32,0.4027027121543884,86.0025,0.4404706536842802,85.05,71.8,93.4,85.8,83.47716331481934,6.671399831771851,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
33,0.39015178867578504,86.3325,0.47523385088016,84.38,71.3,93.5,85.2,83.36039876937866,6.850872755050659,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
34,0.3854668730318546,86.4825,0.4224352546768209,85.74,67.5,93.5,85.85,83.58413648605347,6.633853912353516,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
35,0.37543271215260027,86.9175,0.4453924181112371,85.41,69.2,93.9,87.9,83.27463412284851,6.689702749252319,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
36,0.3645429569602013,87.12,0.4277442099523549,86.11,70.1,95.0,87.35,83.1232967376709,6.69456672668457,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
37,0.35872023324668406,87.5675,0.443065413335612,85.58,74.4,92.9,86.6,84.23652696609497,6.600653648376465,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
38,0.35120301914513113,87.73,0.4169124254522423,85.89,64.9,94.6,87.3,83.68987512588501,6.735254287719727,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
39,0.3486475203543901,87.715,0.4322799725380664,85.96,76.2,93.3,87.35,83.58955931663513,6.623129844665527,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
40,0.3374567496359348,88.1325,0.42250442918473347,85.72,66.1,94.1,88.0,83.42989540100098,6.6754748821258545,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
41,0.3313600855618715,88.26,0.4406724239910801,85.91,73.0,95.8,84.95,83.20192384719849,6.6324732303619385,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
42,0.3256110720366239,88.685,0.436869913199247,86.23,73.4,95.0,87.94999999999999,83.6957573890686,6.611683368682861,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
43,0.31837993395626546,88.7475,0.43031374875831,86.26,76.4,94.1,87.7,83.7412338256836,6.975896835327148,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
44,0.3145787128508091,88.8875,0.44054572372295603,85.88,67.5,93.3,90.1,83.60048198699951,6.596386909484863,0.0005,./models_efficientnet/efficientnet_02-0.5_best.pth
45,0.26084285974800586,90.9275,0.41783056684550995,86.97,68.8,95.4,88.35,83.41578769683838,6.740657329559326,0.00025,./models_efficientnet/efficientnet_02-0.5_best.pth
46,0.24261156365573405,91.4725,0.42492768087070254,86.95,69.1,94.2,88.85,83.44988822937012,6.7091593742370605,0.00025,./models_efficientnet/efficientnet_02-0.5_best.pth
47,0.23597230202257632,91.92,0.445744400072215,86.63,68.6,95.3,88.05,83.48284530639648,6.796692371368408,0.00025,./models_efficientnet/efficientnet_02-0.5_best.pth
48,0.22450975940153003,92.09,0.4416134573607378,86.7,66.0,94.8,88.55000000000001,83.86033701896667,6.645416021347046,0.00025,./models_efficientnet/efficientnet_02-0.5_best.pth
49,0.22051520788371562,92.44,0.4518775143794501,86.54,65.2,95.3,89.35,83.8309588432312,7.10341215133667,0.00025,./models_efficientnet/efficientnet_02-0.5_best.pth
50,0.21678626028746367,92.4,0.43493542225864795,87.14,74.0,95.4,89.05000000000001,83.57136750221252,6.647169351577759,0.00025,./models_efficientnet/efficientnet_02-0.5_best.pth
51,0.18991708321198822,93.3125,0.4392388289624724,87.49,75.5,95.8,88.55,83.48846507072449,6.844425678253174,0.000125,./models_efficientnet/efficientnet_02-0.5_best.pth
52,0.17633258857727052,93.9525,0.454272900644791,87.13,72.1,95.1,87.6,84.02763748168945,6.521940231323242,0.000125,./models_efficientnet/efficientnet_02-0.5_best.pth
53,0.17131405821368098,93.9275,0.45227229342696973,87.28,72.8,94.9,88.65,83.52380394935608,7.010162353515625,0.000125,./models_efficientnet/efficientnet_02-0.5_best.pth
54,0.17245572484582664,93.9725,0.4432290961884837,87.41,75.3,95.3,88.85,83.75098705291748,6.72184944152832,0.000125,./models_efficientnet/efficientnet_02-0.5_best.pth
55,0.16231060837805272,94.4575,0.4514314043558777,87.35,76.3,94.6,88.9,83.67631125450134,7.132632732391357,0.000125,./models_efficientnet/efficientnet_02-0.5_best.pth
56,0.1625584688857198,94.325,0.44765518050727854,87.54,71.5,94.8,89.75,83.76981282234192,6.6855621337890625,0.000125,./models_efficientnet/efficientnet_02-0.5_best.pth
57,0.14756704705767335,94.8775,0.45848648835471223,87.62,74.5,95.0,89.25,83.67915558815002,6.7131757736206055,6.25e-05,./models_efficientnet/efficientnet_02-0.5_best.pth
58,0.14407303381040693,94.93,0.45566121139823973,87.84,74.5,95.4,89.35,84.11616134643555,6.560065746307373,6.25e-05,./models_efficientnet/efficientnet_02-0.5_best.pth
59,0.14390116360113026,95.035,0.45531732295020544,87.61,76.2,95.4,89.65,83.90708923339844,6.854907035827637,6.25e-05,./models_efficientnet/efficientnet_02-0.5_best.pth
60,0.13658366232216357,95.3075,0.4703160380835493,87.67,76.1,95.4,89.55,83.82985782623291,6.915516138076782,6.25e-05,./models_efficientnet/efficientnet_02-0.5_best.pth
