Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
12,0.7994630447387695,72.53,0.7048422979137388,75.83,52.7,93.3,80.0,104.76826190948486,9.57422947883606,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
13,0.7699255653381347,73.4,0.6258211814747832,78.47,56.1,92.0,78.25,104.42567944526672,9.068031549453735,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
14,0.7503047507286071,74.29,0.6042430820389868,79.29,54.9,94.9,79.9,104.12397408485413,9.108548641204834,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
15,0.7202161323785782,75.2075,0.576874104646829,80.56,58.9,92.6,85.95,104.24064707756042,9.131420135498047,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
16,0.7029736424684525,75.97,0.5688948947400712,80.48,62.0,94.8,79.6,102.78872871398926,8.986435413360596,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
17,0.6802377316713333,76.7625,0.5493369527196827,81.49,69.1,94.0,84.4,105.01078963279724,9.642297983169556,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
18,0.6629036897301673,77.2125,0.518585481178075,82.28,64.3,92.5,82.35,110.90277600288391,9.694377660751343,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
19,0.6523090277552605,77.6425,0.5463979470487029,81.47,62.0,94.7,83.35,112.88533973693848,9.672938346862793,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
20,0.6311270487308502,78.4175,0.5202858532889011,82.57,60.5,93.0,86.5,109.42698526382446,9.213210105895996,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
21,0.6250318854570389,78.5925,0.5302401538700247,82.03,70.2,95.1,82.7,107.49215269088745,9.181809902191162,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
22,0.6133153145194054,79.2125,0.5096029232110316,82.84,65.8,94.0,84.69999999999999,111.31277775764465,9.32968807220459,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
23,0.5965802172660828,79.5075,0.5103519908613718,83.0,69.7,95.0,81.0,109.17983174324036,9.51653504371643,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
24,0.5909857770681382,79.7875,0.49989609094187853,82.85,70.9,95.0,82.5,111.16590714454651,9.194727182388306,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
25,0.5826344487726688,79.9925,0.5030974484399889,83.03,72.6,97.3,82.5,111.68951439857483,9.767702579498291,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
26,0.5697319001793861,80.41,0.48107620910667004,83.59,76.1,93.4,82.7,112.33077812194824,9.54129695892334,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
27,0.5597416340708733,80.865,0.454642329478083,84.54,72.2,93.4,85.6,111.9445173740387,9.72322702407837,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
28,0.5486880412876606,81.035,0.44099061882581575,85.38,72.4,94.1,86.35,105.21694231033325,9.059220790863037,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
29,0.534280211186409,81.6275,0.4415451470262612,85.3,73.3,94.8,87.75,103.21193790435791,9.08048701286316,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
30,0.5282472073316574,82.1175,0.4374748382407922,85.3,67.9,95.0,87.05,102.17138409614563,9.03850769996643,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
31,0.5225143106937409,82.0975,0.4787530324900874,83.71,66.2,95.9,84.1,104.95927143096924,9.005500078201294,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
32,0.5108066366910935,82.505,0.45770070465287555,84.36,76.5,97.2,83.19999999999999,103.59477043151855,9.457606077194214,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
33,0.5118727599978447,82.355,0.4366769405296102,85.24,70.8,95.7,85.9,103.27907347679138,9.204641342163086,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
34,0.5029158772170543,82.735,0.4098576030696924,86.17,73.5,96.5,87.5,104.1540458202362,8.944007158279419,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
35,0.49577894346117973,82.93,0.4439066429696858,85.07,71.5,95.5,83.2,102.65781855583191,8.884211540222168,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
36,0.4790157615125179,83.6425,0.42236259802223775,85.95,73.3,94.8,88.8,102.847172498703,9.156383752822876,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
37,0.4858472704768181,83.145,0.42782757326755255,85.82,77.3,96.5,84.95,103.03357458114624,9.00758171081543,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
38,0.4759497708618641,83.615,0.433992991124253,85.69,69.1,96.3,88.05,103.79537653923035,8.965161800384521,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
39,0.47776210401654245,83.515,0.41380198717343447,85.99,75.3,96.4,86.30000000000001,103.60561847686768,9.035476207733154,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
40,0.4677923173069954,83.9975,0.4059382705077434,86.44,71.3,95.4,85.65,103.81320834159851,9.086970806121826,./models_efficientnet/efficientnet_01_randomerase_0.005_best.pth
